latitude,housing_median_age,median_income,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household,bedrooms_per_room,median_house_value
38,19,3,1,0,0,5.794819359236537,0.18327255616986238,158500.0
38,27,5,1,0,0,5.806779661016949,0.1646234676007005,136400.0
38,26,4,1,0,0,6.007490636704119,0.1527431421446384,140500.0
38,26,5,1,0,0,5.922680412371134,0.1679721496953873,163400.0
38,21,3,1,0,0,6.224390243902439,0.16300940438871472,143600.0
38,23,3,1,0,0,5.801324503311259,0.18987823439878235,157700.0
38,21,5,1,0,0,7.377005347593583,0.14824211670895251,165700.0
38,21,3,1,0,0,6.373333333333333,0.16579497907949792,139000.0
38,28,4,1,0,0,6.132007233273056,0.16219404305514598,139200.0
38,26,4,1,0,0,7.636363636363637,0.1400375939849624,144300.0
38,36,3,1,0,0,5.4411764705882355,0.17597597597597597,121600.0
38,15,5,1,0,0,7.01010101010101,0.1468299711815562,232300.0
38,14,5,1,0,0,6.817821782178218,0.14812663374963694,196000.0
38,13,5,1,0,0,6.733133433283358,0.15341794700512135,249400.0
38,19,4,1,0,0,6.095833333333333,0.16267942583732056,212900.0
38,19,4,1,0,0,6.297087378640777,0.1683626271970398,169500.0
38,14,6,1,0,0,7.773892773892774,0.13193403298350825,250300.0
38,17,3,1,0,0,5.815927873779113,0.1809843689445808,216100.0
38,26,5,1,0,0,6.672727272727273,0.15149863760217983,169600.0
38,19,6,1,0,0,7.013274336283186,0.14006309148264984,221600.0
38,19,6,1,0,0,7.415686274509804,0.1406663141195135,188700.0
38,15,4,1,0,0,5.562105263157894,0.1968205904617714,189800.0
38,21,5,1,0,0,7.677777777777778,0.1313314037626628,258700.0
38,17,4,1,0,0,6.9140625,0.15856873822975517,270600.0
38,25,2,1,0,0,5.339080459770115,0.21564406171510586,159800.0
38,22,4,1,0,0,5.8498168498168495,0.17532874139010646,213500.0
38,40,4,1,0,0,6.8625,0.15938069216757741,217400.0
38,33,5,1,0,0,7.188405797101449,0.14566532258064516,173300.0
38,27,3,1,0,0,6.070796460176991,0.16909620991253643,147300.0
38,24,4,1,0,0,6.358455882352941,0.16565481352992195,186200.0
38,36,10,1,0,0,8.571428571428571,0.13333333333333333,350000.0
38,19,3,1,0,0,5.558320373250389,0.1871852266368215,242100.0
38,8,2,1,0,0,4.518394648829432,0.22501850481125094,117100.0
38,14,3,1,0,0,5.613680154142582,0.2138321606315428,112900.0
38,35,3,1,0,0,5.373263888888889,0.19192245557350565,113500.0
38,15,3,1,0,0,5.620057859209258,0.1803363074811256,143200.0
38,14,2,1,0,0,4.6989733059548255,0.23509875895822407,121200.0
38,18,3,1,0,0,5.770259638080252,0.18161985274065995,124700.0
38,21,4,1,0,0,5.98816029143898,0.16806083650190115,115400.0
38,11,3,1,0,0,6.131555555555556,0.17193389388228472,124500.0
38,13,1,1,0,0,4.779327317473339,0.2421901819430141,142900.0
38,17,2,1,0,0,5.190066857688635,0.2035333087964667,99900.0
38,32,3,1,0,0,5.466472303206997,0.19253333333333333,103800.0
38,15,2,1,0,0,4.998011928429423,0.1917263325377884,131900.0
38,11,3,1,0,0,5.516746411483253,0.1821335646140503,122200.0
38,14,4,1,0,0,5.874680306905371,0.16848062690465826,127500.0
38,18,4,1,0,0,6.057575757575758,0.18609304652326164,102000.0
38,17,4,1,0,0,5.7188612099644125,0.171437461107654,124900.0
38,16,3,1,0,0,6.179166666666666,0.19487525286581253,118400.0
38,16,3,1,0,0,5.710651828298887,0.1787305122494432,126000.0
38,15,2,1,0,0,5.338129496402877,0.18912848158131176,117800.0
38,15,4,1,0,0,5.766544117647059,0.1622569333758368,122700.0
38,25,3,1,0,0,5.7695852534562215,0.16533546325878595,146400.0
38,10,2,1,0,0,4.897243107769423,0.2277379733879222,130600.0
38,21,3,1,0,0,4.907670454545454,0.20434153400868307,91600.0
38,26,4,1,0,0,5.684426229508197,0.16294160057678442,135700.0
38,17,1,1,0,0,4.071320182094082,0.2623928438315319,130200.0
38,17,2,1,0,0,4.871478873239437,0.2110589085652331,125400.0
38,27,4,1,0,0,5.825072886297376,0.17667667667667666,115500.0
38,31,4,1,0,0,5.421841541755889,0.1891785150078989,114500.0
38,12,3,1,0,0,4.786854460093897,0.21459395841506473,132500.0
38,13,3,1,0,0,4.94212962962963,0.2009367681498829,134900.0
38,16,2,1,0,0,4.499565595134666,0.24541417262019694,82500.0
38,22,3,1,0,0,5.354260089686099,0.17336683417085427,134300.0
38,15,3,1,0,0,4.936117936117936,0.21154803384768542,119800.0
38,19,5,1,0,0,5.848017621145375,0.16497175141242937,140600.0
38,20,4,1,0,0,5.848341232227488,0.1685575364667747,143000.0
38,32,3,1,0,0,6.420704845814978,0.16878216123499143,117100.0
38,23,4,1,0,0,6.1461318051575935,0.1585081585081585,125400.0
38,16,4,1,0,0,6.350847457627118,0.15639178009073926,145300.0
38,16,4,1,0,0,5.966549295774648,0.17615815874889348,145600.0
38,4,2,1,0,0,4.509516837481699,0.2685064935064935,133000.0
38,13,5,1,0,0,6.75625,0.15047795251310514,166800.0
38,16,4,1,0,0,6.0073664825046045,0.16339668914776212,144400.0
38,17,5,1,0,0,6.945035460992908,0.16287975491447537,137000.0
38,17,4,1,0,0,6.237218813905931,0.15770491803278688,134500.0
38,24,4,1,0,0,5.22680412371134,0.18244575936883628,112800.0
38,20,3,1,0,0,5.940677966101695,0.16833095577746077,135500.0
38,15,4,1,0,0,6.18595041322314,0.1623246492985972,135600.0
38,13,5,1,0,0,6.842443729903537,0.14544172932330826,167400.0
38,13,6,1,0,0,6.532467532467533,0.13916500994035785,276100.0
38,14,4,1,0,0,6.540913921360255,0.16799350121852152,244300.0
38,18,4,1,0,0,5.069252077562327,0.17103825136612022,141800.0
38,16,2,1,0,0,3.9713216957605986,0.2781789638932496,149000.0
38,8,4,1,0,0,5.300925925925926,0.21048034934497817,124300.0
38,15,2,1,0,0,4.077071290944123,0.24763705103969755,111600.0
38,15,3,1,0,0,4.832386363636363,0.20340975896531452,128700.0
38,16,3,1,0,0,5.768718801996672,0.17738678973175656,147300.0
38,23,5,1,0,0,6.6937984496124034,0.15286624203821655,160000.0
38,29,4,1,0,0,6.247126436781609,0.16007359705611776,158800.0
38,20,1,1,0,0,5.225,0.20095693779904306,144000.0
38,20,3,1,0,0,5.757225433526012,0.1822289156626506,130500.0
38,15,5,1,0,0,7.384449244060475,0.1376133372331091,162700.0
38,16,4,1,0,0,6.2607361963190185,0.16315531602155806,142900.0
38,14,4,1,0,0,5.847244094488189,0.17155938594128736,143400.0
38,9,4,1,0,0,6.631578947368421,0.17255504352278545,146600.0
38,5,5,1,0,0,6.266900790166813,0.1718968898851219,243200.0
38,11,3,1,0,0,7.0414673046252,0.0985277463193658,390800.0
38,7,6,1,0,0,7.721739130434782,0.1365427927927928,274500.0
38,28,4,1,0,0,6.4146868250539955,0.15858585858585858,131700.0
38,26,2,1,0,0,5.171428571428572,0.1972700682482938,137500.0
38,10,3,1,0,0,5.356715141146279,0.20408815075055892,139000.0
38,23,4,1,0,0,6.677536231884058,0.14812805208898536,214700.0
38,18,4,1,0,0,7.328888888888889,0.14432989690721648,170500.0
38,19,3,1,0,0,6.204946996466431,0.1611617312072893,148700.0
38,27,3,1,0,0,5.5548523206751055,0.18439042916824916,133000.0
38,28,4,1,0,0,6.123924268502582,0.16554243957279371,131700.0
38,9,3,1,0,0,5.9620596205962055,0.1918181818181818,143800.0
38,11,4,1,0,0,5.813953488372093,0.17381818181818182,145800.0
38,20,4,1,0,0,6.220264317180617,0.16005665722379603,130700.0
38,19,3,1,0,0,4.937190082644628,0.20957482423836626,112100.0
38,16,4,1,0,0,6.332129963898917,0.1619156214367161,147000.0
38,26,2,1,0,0,5.170568561872909,0.18564036222509703,115400.0
38,10,4,1,0,0,6.534569983136594,0.17238709677419356,171000.0
38,26,6,1,0,0,7.069343065693431,0.1476510067114094,179200.0
38,17,5,1,0,0,6.659751037344399,0.135202492211838,204800.0
38,52,6,1,0,0,8.275862068965518,0.18333333333333332,225000.0
38,15,2,1,0,0,5.487544483985765,0.18060959792477302,293300.0
38,37,3,1,0,0,4.890625,0.213258785942492,121900.0
38,42,2,1,0,0,4.931924882629108,0.2284626368396002,116000.0
38,21,3,1,0,0,5.256997455470738,0.1973217166828009,159000.0
38,6,5,1,0,0,6.5582329317269075,0.15829761175750154,189600.0
38,21,3,1,0,0,5.369465648854962,0.18965027011657662,131600.0
38,2,6,1,0,0,8.408163265306122,0.1413430420711974,222500.0
38,8,4,1,0,0,5.520833333333333,0.20566037735849058,212500.0
38,6,6,1,0,0,7.382384532760472,0.13953150007274845,263100.0
38,16,3,1,0,0,6.014018691588785,0.17132867132867133,203400.0
38,4,7,1,0,0,7.376840696117805,0.14200163324562198,273200.0
38,25,2,1,0,0,4.746987951807229,0.23857868020304568,55000.0
38,35,2,1,0,0,5.572327044025157,0.18044582392776523,112500.0
38,35,3,1,0,0,6.147388059701493,0.16995447647951442,101900.0
38,21,3,1,0,0,5.70911214953271,0.18180888070390833,136100.0
38,24,2,1,0,0,5.391625615763547,0.20785746916400183,123700.0
38,17,3,1,0,0,5.745231030097499,0.18254261049214196,132700.0
38,25,4,1,0,0,5.524489795918368,0.17140746213520502,116900.0
38,32,3,1,0,0,5.575438596491228,0.1907908537864485,103400.0
38,13,2,1,0,0,4.670020120724346,0.23222748815165878,95600.0
38,22,2,1,0,0,5.237076648841355,0.21068754254594962,96100.0
38,23,2,1,0,0,5.430703624733476,0.1978798586572438,103300.0
38,26,4,1,0,0,5.722397476340694,0.16482910694597575,110500.0
38,17,2,1,0,0,5.12933025404157,0.2054630046525589,115600.0
38,25,3,1,0,0,5.267605633802817,0.17647058823529413,111600.0
38,17,3,1,0,0,4.760683760683761,0.22621184919210055,112500.0
38,29,4,1,0,0,5.721973094170403,0.17633228840125392,109100.0
38,15,5,1,0,0,7.1680851063829785,0.1481151677055506,127500.0
38,17,3,1,0,0,5.4174174174174174,0.18902439024390244,109400.0
38,25,3,1,0,0,4.1437125748503,0.21098265895953758,101100.0
38,18,4,1,0,0,6.088541666666667,0.15911035072711718,108700.0
38,13,2,1,0,0,4.452313503305005,0.23117709437963946,104400.0
38,18,3,1,0,0,5.463414634146342,0.16964285714285715,165000.0
38,19,2,1,0,0,4.582037996545768,0.25631360723709007,91300.0
38,16,2,1,0,0,4.0986666666666665,0.2830188679245283,90700.0
38,10,2,1,0,0,4.871227364185111,0.2395704254440314,112500.0
38,9,3,1,0,0,4.863716814159292,0.1895924308588064,113300.0
38,22,2,1,0,0,4.916,0.20585842148087877,101600.0
38,17,2,1,0,0,4.795857988165681,0.215916101172116,150000.0
38,3,3,1,0,0,4.2090452261306535,0.271251193887297,92500.0
38,19,3,1,0,0,5.125,0.1910569105691057,95600.0
38,25,2,1,0,0,4.897226753670473,0.23917388407728182,89600.0
38,29,2,1,0,0,5.234285714285714,0.20487627365356623,92400.0
38,12,2,1,0,0,5.016863406408095,0.2110924369747899,118600.0
38,11,4,1,0,0,5.630952380952381,0.17547568710359407,114000.0
38,12,3,1,0,0,5.021335807050093,0.2067861321509945,116300.0
38,19,2,1,0,0,5.672661870503597,0.18500317057704502,113500.0
38,16,2,1,0,0,4.555555555555555,0.2300385109114249,135800.0
38,18,2,1,0,0,6.1354466858789625,0.17050258337247534,118000.0
38,26,5,1,0,0,7.629787234042553,0.13608477412158393,129500.0
38,16,4,1,0,0,5.420618556701031,0.18676302776721188,140200.0
38,17,5,1,0,0,6.125954198473282,0.16074766355140188,134100.0
38,14,4,1,0,0,5.836215666327568,0.17570158619487536,134500.0
38,18,3,1,0,0,5.781935483870968,0.1740682883284981,123300.0
38,22,5,1,0,0,6.405405405405405,0.15765247410817032,126900.0
38,33,2,1,0,0,6.2356020942408374,0.16624685138539042,118800.0
38,16,5,1,0,0,6.140161725067386,0.16242317822651448,132400.0
38,17,5,1,0,0,6.573389651531151,0.15068273092369477,138000.0
38,21,4,1,0,0,6.165909090909091,0.15923332104681165,125500.0
38,20,1,1,0,0,4.277777777777778,0.2694805194805195,32500.0
38,27,2,1,0,0,4.06,0.27859879584017516,52500.0
38,19,4,1,0,0,6.180451127819549,0.1630170316301703,157500.0
38,29,4,1,0,0,6.639204545454546,0.16730851519041506,157700.0
38,4,4,1,0,0,6.799092676604018,0.1616623772757602,130600.0
38,4,4,1,0,0,6.737383177570093,0.158274379248162,145900.0
38,3,5,1,0,0,8.531645569620252,0.142433234421365,237600.0
38,19,5,1,0,0,6.881188118811881,0.14892086330935253,209900.0
38,2,4,1,0,0,7.105691056910569,0.16189931350114417,144400.0
38,14,5,1,0,0,7.0285087719298245,0.14508580343213728,240900.0
38,17,5,1,0,0,6.887323943661972,0.14882981140649854,247500.0
38,6,5,1,0,0,9.431884057971015,0.14290104486785496,188400.0
38,14,3,1,0,0,5.769349845201238,0.1837939361416689,125700.0
38,18,3,1,0,0,4.88539741219963,0.18993567915247825,91200.0
38,7,4,1,0,0,6.874717832957111,0.15120669840748646,150400.0
38,10,4,1,0,0,5.834752981260648,0.18364963503649634,138700.0
38,15,4,1,0,0,6.74512987012987,0.153309265944645,154400.0
38,15,6,1,0,0,7.35546875,0.13489113117365906,143500.0
38,11,3,1,0,0,5.476415094339623,0.19767441860465115,94400.0
38,18,4,1,0,0,5.709371293001186,0.17639725742779971,144400.0
38,10,5,1,0,0,6.755936675461742,0.14899433704354617,148100.0
38,10,7,1,0,0,6.670967741935484,0.14796905222437137,241100.0
38,14,3,1,0,0,6.097222222222222,0.17577828397873957,175700.0
38,14,4,1,0,0,6.291469194312796,0.16610169491525423,213800.0
38,20,4,1,0,0,6.113095238095238,0.16504381694255113,219300.0
38,17,4,1,0,0,5.895161290322581,0.17601459188326493,191700.0
38,17,4,1,0,0,6.426966292134831,0.17657342657342656,151600.0
38,14,4,1,0,0,6.058035714285714,0.18201915991156964,157800.0
38,20,3,1,0,0,5.678688524590164,0.17725173210161663,160200.0
38,20,4,1,0,0,6.0,0.17427701674277016,144600.0
38,11,4,1,0,0,6.669527896995708,0.16731016731016732,156700.0
38,17,3,1,0,0,5.2,0.2021044992743106,82000.0
38,14,4,1,0,0,5.355191256830601,0.17448979591836736,170100.0
38,16,1,1,0,0,4.518518518518518,0.22892271662763466,155400.0
38,19,3,1,0,0,4.837931034482758,0.19672131147540983,104600.0
38,22,1,1,0,0,4.20952380952381,0.2239819004524887,88300.0
38,4,4,1,0,0,6.42707240293809,0.17355102040816325,134600.0
38,27,2,1,0,0,4.787234042553192,0.22141414141414142,86100.0
38,8,4,1,0,0,6.201298701298701,0.16915754402665398,121200.0
38,11,2,1,0,0,4.361046959199384,0.26601941747572816,97800.0
38,18,4,1,0,0,5.259541984732825,0.17053701015965167,100300.0
38,21,4,1,0,0,5.93687707641196,0.16284275321768327,96200.0
38,16,4,1,0,0,5.214592274678112,0.18353909465020576,95900.0
38,5,3,1,0,0,5.00972590627763,0.20790681256618426,108900.0
38,10,3,1,0,0,5.029411764705882,0.20175438596491227,103600.0
38,3,4,1,0,0,7.338559163867115,0.1579348931841302,153700.0
38,24,3,1,0,0,6.42,0.17258566978193146,162500.0
38,32,4,1,0,0,5.78714859437751,0.18112421929215822,137500.0
38,36,2,1,0,0,4.734375,0.2103960396039604,72900.0
38,47,2,1,0,0,6.4036697247706424,0.1819484240687679,92500.0
38,43,2,1,0,0,6.070063694267516,0.17156348373557187,136800.0
38,52,1,1,0,0,4.2924528301886795,0.23296703296703297,52800.0
38,36,2,1,0,0,5.717213114754099,0.18924731182795698,162500.0
38,19,3,1,0,0,5.409944751381215,0.22120098039215685,89700.0
36,17,5,1,0,0,6.457960644007156,0.16426592797783934,374200.0
36,21,4,1,0,0,5.478935698447893,0.1914204775394577,293800.0
36,27,4,1,0,0,6.098214285714286,0.20351390922401172,265900.0
36,23,2,1,0,0,5.159754224270353,0.21583804703780887,193600.0
36,36,2,1,0,0,6.029585798816568,0.1648675171736997,210000.0
36,21,4,0,0,0,5.741176470588235,0.18266978922716628,241500.0
36,20,4,1,0,0,6.1981566820276495,0.17100371747211895,363300.0
36,11,3,1,0,0,4.716374269005848,0.20768753874767515,146200.0
36,41,2,1,0,0,4.680851063829787,0.2409090909090909,225000.0
36,11,2,1,0,0,4.591397849462366,0.2306791569086651,145900.0
36,50,2,1,0,0,4.803603603603603,0.22993248312078018,157300.0
36,52,2,1,0,0,5.068119891008174,0.21505376344086022,136500.0
36,40,3,1,0,0,4.396261682242991,0.22789115646258504,155300.0
36,23,3,1,0,0,5.239644970414201,0.2010163749294184,192200.0
36,36,1,1,0,0,4.925490196078432,0.21496815286624205,145400.0
36,13,3,1,0,0,5.508701472556894,0.19003645200486027,192400.0
36,6,4,1,0,0,5.816358024691358,0.17750066330591668,217600.0
36,11,3,1,0,0,5.575418994413408,0.19138276553106212,243000.0
36,17,3,1,0,0,5.457380457380458,0.19504761904761905,221200.0
36,14,4,1,0,0,6.096666666666667,0.16730453799890652,216000.0
36,11,3,1,0,0,5.659021406727828,0.19967576330721426,207900.0
36,7,4,1,0,0,4.966767371601208,0.20559610705596107,180400.0
36,7,2,1,0,0,5.348684210526316,0.1998769987699877,170800.0
36,30,3,1,0,0,5.431578947368421,0.1744186046511628,202500.0
36,7,5,1,0,0,6.401388888888889,0.16077240182252114,290500.0
36,15,4,1,0,0,7.389355742296919,0.1626231993934799,336800.0
36,23,2,1,0,0,7.596153846153846,0.17721518987341772,100000.0
36,52,3,0,0,0,7.075313807531381,0.17800118273211119,225000.0
34,4,6,0,0,0,6.791896869244936,0.1591648590021692,289600.0
33,2,8,0,0,0,10.296296296296296,0.11330935251798561,500001.0
33,14,5,1,0,0,6.847746650426309,0.15314834578441835,206700.0
33,3,6,0,0,0,11.287383177570094,0.14334506313392673,292400.0
33,4,5,0,0,0,6.162349968414403,0.17919015889287546,254900.0
33,16,5,0,0,0,6.569451309935739,0.15515425131677954,187800.0
33,10,3,1,0,0,4.936789449749886,0.20983787767133383,137200.0
33,4,6,0,0,0,6.716019417475728,0.1605830622816528,252200.0
33,13,7,0,0,0,8.268907563025211,0.1290650406504065,426900.0
33,40,5,0,0,0,5.747368421052632,0.19505494505494506,184200.0
34,28,2,1,0,0,5.484732824427481,0.20528879610299233,140200.0
34,10,3,1,0,0,5.087403598971722,0.2294087923193532,107300.0
34,25,3,1,0,0,5.305555555555555,0.19255381035485747,121800.0
34,29,2,1,0,0,4.037974683544304,0.22178683385579936,134300.0
34,31,3,1,0,0,5.15406162464986,0.20652173913043478,129200.0
34,30,4,1,0,0,5.828767123287672,0.181668625146886,142500.0
34,35,3,1,0,0,5.858181818181818,0.1734947237740534,131000.0
34,34,3,1,0,0,5.385126162018592,0.18224414303329223,136000.0
34,14,3,1,0,0,5.248730964467005,0.2142166344294004,128200.0
34,24,3,1,0,0,5.351648351648351,0.18583162217659138,139300.0
34,33,4,1,0,0,5.961734693877551,0.16923406076166025,137300.0
34,33,3,1,0,0,5.122112211221122,0.18556701030927836,128400.0
34,29,2,1,0,0,4.409090909090909,0.2588774341351661,114400.0
34,25,2,1,0,0,4.510791366906475,0.2301967038809144,144000.0
34,25,2,1,0,0,3.641843971631206,0.2964946445959104,150000.0
34,7,2,1,0,0,5.545454545454546,0.19808743169398907,95300.0
34,27,1,1,0,0,3.9831460674157304,0.2952515279736718,91300.0
34,25,2,1,0,0,4.970588235294118,0.2490586336740183,187500.0
34,10,4,1,0,0,5.1652892561983474,0.1952,128900.0
34,24,4,1,0,0,6.016985138004246,0.16584333098094567,162500.0
34,16,3,1,0,0,4.404833836858006,0.20233196159122085,160400.0
34,20,2,1,0,0,4.742203742203742,0.19465146865409907,130500.0
34,31,2,1,0,0,4.703389830508475,0.23693693693693693,104300.0
34,8,4,1,0,0,4.6725888324873095,0.22216186854970124,107000.0
34,5,4,1,0,0,5.061293984108967,0.20094191522762953,182600.0
34,13,3,1,0,0,5.387195121951219,0.19335974344463308,163000.0
34,20,4,1,0,0,6.25,0.15897435897435896,222100.0
34,17,2,1,0,0,5.747545582047686,0.17886774036115177,231800.0
34,17,5,1,0,0,6.058455114822547,0.1640248104755341,161800.0
34,17,6,1,0,0,6.95703125,0.14710836608646827,236800.0
34,36,4,1,0,0,6.030927835051546,0.1675213675213675,213000.0
34,15,5,1,0,0,6.551051051051051,0.1581480632592253,179700.0
34,5,5,1,0,0,5.804012345679013,0.15421430470619515,225400.0
34,28,2,1,0,0,5.48062015503876,0.21782178217821782,111600.0
34,15,5,1,0,0,6.437007874015748,0.14495412844036698,193100.0
34,17,3,1,0,0,5.690134529147982,0.19118921900859012,157700.0
34,11,3,1,0,0,5.128698224852071,0.21603691952696857,164400.0
34,20,4,1,0,0,5.904137931034483,0.16481719425300784,165500.0
34,16,3,1,0,0,4.83756345177665,0.2336481287163344,124300.0
34,20,3,1,0,0,4.721481481481481,0.2215249450894258,162500.0
34,20,3,1,0,0,4.76332899869961,0.21225771225771226,123500.0
34,30,2,1,0,0,5.015444015444015,0.22055427251732102,95600.0
34,24,4,1,0,0,5.063725490196078,0.1829622458857696,213500.0
34,25,8,1,0,0,7.831050228310502,0.141399416909621,360100.0
34,16,6,1,0,0,7.641160949868074,0.13950276243093923,392900.0
34,4,6,1,0,0,7.037931034482758,0.14159725624693778,286300.0
34,4,6,1,0,0,7.2701062215478,0.14506366103109997,277000.0
34,11,7,1,0,0,7.83585313174946,0.1292723263506064,325000.0
34,8,6,1,0,0,6.741035856573705,0.1495271867612293,310500.0
34,20,8,1,0,0,8.856140350877194,0.12321711568938193,395500.0
34,16,8,1,0,0,7.598615916955017,0.13069216757741348,354000.0
34,8,7,1,0,0,8.234463276836157,0.12727272727272726,345400.0
34,10,7,1,0,0,8.016901408450705,0.12719606465214336,304100.0
34,17,6,1,0,0,7.933660933660934,0.12542582842985445,307100.0
34,15,5,1,0,0,6.6849894291754755,0.15654648956356737,191700.0
34,19,6,1,0,0,7.8487229862475445,0.13867334167709636,254100.0
34,22,8,1,0,0,7.449180327868852,0.12235915492957747,390500.0
34,9,8,1,0,0,7.912244897959184,0.1263863812225948,406700.0
34,24,5,1,0,0,7.02317880794702,0.13955681282413956,255900.0
34,17,6,1,0,0,7.403940886699507,0.14204923486360613,242700.0
34,4,6,1,0,0,6.520361990950226,0.17927365255609531,226800.0
34,18,5,1,0,0,7.510416666666667,0.14812760055478502,202900.0
34,29,3,1,0,0,4.698234349919743,0.21660403143149984,176600.0
34,16,2,1,0,0,5.617414248021108,0.1972757162987318,146900.0
34,30,4,1,0,0,5.864035087719298,0.1600598354525056,165600.0
34,16,2,1,0,0,4.942973523421589,0.21508034610630408,119300.0
34,16,5,1,0,0,6.231428571428571,0.14718019257221457,259400.0
34,16,5,1,0,0,6.875,0.14764890282131662,208600.0
34,16,6,1,0,0,7.75251509054326,0.140410070075266,251100.0
34,19,5,1,0,0,5.939655172413793,0.1918722786647315,230500.0
34,27,6,1,0,0,6.227642276422764,0.14795474325500435,239000.0
34,28,5,1,0,0,7.241558441558442,0.1327116212338594,233500.0
34,17,2,1,0,0,4.43801652892562,0.2753391859537111,137500.0
34,11,2,1,0,0,4.560148056755089,0.24296536796536797,163000.0
34,28,3,1,0,0,5.767123287671233,0.19635787806809185,174000.0
34,19,4,1,0,0,5.181500872600349,0.20377231391040754,155700.0
34,19,3,1,0,0,5.24223602484472,0.21623222748815166,136400.0
34,37,3,1,0,0,5.505586592178771,0.1750380517503805,145300.0
34,26,2,1,0,0,3.4608208955223883,0.2981132075471698,150000.0
34,30,2,1,0,0,4.234782608695652,0.23340177960301164,106000.0
34,22,2,1,0,0,4.8955696202531644,0.21590174531351003,148800.0
34,17,2,1,0,0,4.038391224862888,0.2842915346310548,101000.0
34,26,3,1,0,0,6.122340425531915,0.1737619461337967,166300.0
34,20,3,1,0,0,5.3755458515283845,0.20146222583265638,162500.0
34,23,3,1,0,0,4.470219435736677,0.21949509116409538,151500.0
34,33,4,1,0,0,5.936893203883495,0.16189697465249386,145600.0
34,20,5,1,0,0,6.137404580152672,0.16044776119402984,158800.0
34,17,6,1,0,0,7.133587786259542,0.16639914392723382,243900.0
34,31,4,1,0,0,5.88735632183908,0.16165560327996875,192800.0
34,15,2,1,0,0,4.540208136234626,0.25192748489268596,122800.0
34,8,2,1,0,0,4.649673202614379,0.25021085184143943,114100.0
34,34,3,1,0,0,4.499207606973059,0.2321239873194787,121300.0
34,46,2,1,0,0,4.129251700680272,0.23146622734761121,116300.0
34,44,3,1,0,0,4.680981595092025,0.22083879423328964,115800.0
34,44,2,1,0,0,5.1054545454545455,0.20833333333333334,139300.0
34,21,3,1,0,0,5.366824644549763,0.20929000353232075,137300.0
34,28,3,1,0,0,4.937751004016064,0.20008133387555918,137200.0
34,29,3,1,0,0,5.0,0.2108695652173913,123400.0
34,24,1,1,0,0,4.058732612055642,0.26351865955826353,135000.0
34,32,4,1,0,0,5.877483443708609,0.17690140845070423,121300.0
34,35,4,1,0,0,6.703324808184143,0.1491797024036627,166400.0
34,38,3,1,0,0,5.693581780538302,0.208,144900.0
34,37,2,1,0,0,4.869047619047619,0.20823145884270577,139600.0
34,24,2,1,0,0,4.706635622817229,0.23546871135295572,114900.0
34,36,2,1,0,0,5.245569620253165,0.1969111969111969,137000.0
34,33,2,1,0,0,5.549333333333333,0.19654012493993273,138100.0
34,36,3,1,0,0,5.689655172413793,0.1589225589225589,141000.0
34,33,3,1,0,0,5.949593495934959,0.16124624214266192,157200.0
34,37,3,1,0,0,6.018691588785047,0.18167701863354038,130400.0
34,43,3,1,0,0,5.038363171355499,0.19238578680203045,122800.0
34,52,3,1,0,0,5.1807780320366135,0.19390459363957596,144300.0
34,40,5,1,0,0,6.648760330578512,0.1603480422622747,158200.0
34,35,3,1,0,0,4.956521739130435,0.19218500797448165,118000.0
34,33,2,1,0,0,4.183157894736842,0.22898842476094616,122600.0
34,38,3,1,0,0,5.112994350282486,0.20497237569060772,111700.0
34,39,3,1,0,0,5.353535353535354,0.19283018867924528,106700.0
34,15,3,1,0,0,5.532697547683924,0.19970450627924158,127000.0
34,30,3,1,0,0,6.097777777777778,0.17128279883381925,116300.0
34,19,2,1,0,0,5.0726744186046515,0.233810888252149,126200.0
34,26,4,1,0,0,5.779151943462898,0.18190155915622133,132000.0
34,22,3,1,0,0,4.714542190305206,0.2402894135567403,111800.0
34,24,4,1,0,0,5.294896030245747,0.19778650481970725,136000.0
34,20,3,1,0,0,5.212922173274596,0.20732394366197182,128800.0
34,23,4,1,0,0,5.078328981723238,0.18611825192802056,135500.0
34,11,4,1,0,0,4.694835680751174,0.1955,144000.0
34,12,4,1,0,0,5.251482799525504,0.09826067314208267,158700.0
34,15,4,1,0,0,6.013363028953229,0.17037037037037037,159800.0
34,35,1,1,0,0,4.231810490693739,0.2602958816473411,113200.0
34,52,1,1,0,0,4.5064935064935066,0.2420749279538905,117200.0
34,41,2,1,0,0,3.369565217391304,0.27956989247311825,112500.0
34,16,2,1,0,0,4.326133909287257,0.26610084872690964,128900.0
34,30,2,1,0,0,4.021645021645021,0.2558306422676713,98100.0
34,38,2,1,0,0,4.57089552238806,0.2220408163265306,111200.0
34,52,2,1,0,0,4.630985915492958,0.22627737226277372,108300.0
34,26,2,1,0,0,4.361643835616438,0.2694723618090452,110400.0
34,39,1,1,0,0,4.181547619047619,0.2412811387900356,91800.0
34,41,2,1,0,0,3.5059880239520957,0.2852263023057216,90500.0
34,43,1,1,0,0,3.8535353535353534,0.2870249017038008,79200.0
34,50,1,1,0,0,4.333333333333333,0.22448979591836735,85700.0
34,39,2,1,0,0,3.9933993399339935,0.256198347107438,88300.0
34,36,2,1,0,0,4.4760994263862335,0.22212729602733874,104000.0
34,33,2,1,0,0,4.324324324324325,0.225,108600.0
